_AC_Gilchrist&JH_Kallis,2
_AC_Gilchrist&JH_Kallis,1
_PC_Valthaty&JH_Kallis,1
_AC_Gilchrist&JH_Kallis,1
_AC_Gilchrist&B_Lee,4
_AC_Gilchrist&B_Lee,2
_AC_Gilchrist&B_Lee,1
_PC_Valthaty&B_Lee,2
_AC_Gilchrist&JH_Kallis,2
_AC_Gilchrist&JH_Kallis,1
_SE_Marsh&JH_Kallis,1
_AC_Gilchrist&JH_Kallis,1
_AC_Gilchrist&SP_Narine,4
_AC_Gilchrist&SP_Narine,1
_AC_Gilchrist&JH_Kallis,4
_AC_Gilchrist&JH_Kallis,1
_SE_Marsh&JH_Kallis,4
_SE_Marsh&JH_Kallis,1
_Mandeep_Singh&JH_Kallis,1
_Mandeep_Singh&SP_Narine,1
_SE_Marsh&SP_Narine,4
_Mandeep_Singh&L_Balaji,1
_SE_Marsh&L_Balaji,1
_Mandeep_Singh&L_Balaji,2
_SE_Marsh&YK_Pathan,1
_Mandeep_Singh&YK_Pathan,1
_SE_Marsh&YK_Pathan,4
_SE_Marsh&YK_Pathan,1
_SE_Marsh&L_Balaji,1
_SE_Marsh&L_Balaji,1
_SE_Marsh&R_Bhatia,1
_DJ_Hussey&R_Bhatia,1
_SE_Marsh&R_Bhatia,1
_DJ_Hussey&R_Bhatia,1
_SE_Marsh&R_Bhatia,1
_SE_Marsh&L_Balaji,4
_SE_Marsh&L_Balaji,1
_DJ_Hussey&L_Balaji,1
_SE_Marsh&L_Balaji,1
_SE_Marsh&R_Bhatia,2
_SE_Marsh&R_Bhatia,1
_DJ_Hussey&R_Bhatia,2
_DJ_Hussey&R_Bhatia,1
_SE_Marsh&R_Bhatia,1
_DJ_Hussey&R_Bhatia,1
_DJ_Hussey&B_Lee,1
_SE_Marsh&B_Lee,1
_DJ_Hussey&B_Lee,1
_DJ_Hussey&R_Bhatia,1
_AD_Mascarenhas&R_Bhatia,1
_P_Dogra&R_Bhatia,1
_P_Dogra&B_Lee,1
_AD_Mascarenhas&B_Lee,1
_P_Dogra&B_Lee,1
_AD_Mascarenhas&B_Lee,4
_P_Dogra&R_Bhatia,1
_AD_Mascarenhas&R_Bhatia,2
_AD_Mascarenhas&R_Bhatia,1
_P_Dogra&R_Bhatia,1
_P_Dogra&R_Bhatia,1
_P_Dogra&R_Bhatia,1
_AC_Gilchrist&SP_Narine,1
_PP_Chawla&SP_Narine,1
_AC_Gilchrist&SP_Narine,1
_PP_Chawla&SP_Narine,1
_PP_Chawla&L_Balaji,1
_AC_Gilchrist&L_Balaji,1
_PP_Chawla&L_Balaji,2
_PP_Chawla&L_Balaji,1
_AC_Gilchrist&L_Balaji,1
_PP_Chawla&L_Balaji,1
_PP_Chawla&SP_Narine,1
_AC_Gilchrist&SP_Narine,6
_AC_Gilchrist&SP_Narine,1
_PP_Chawla&SP_Narine,1
_AC_Gilchrist&SP_Narine,1
_BB_McCullum&P_Kumar,1
_G_Gambhir&P_Kumar,1
_BB_McCullum&P_Kumar,4
_BB_McCullum&P_Kumar,4
_G_Gambhir&AD_Mascarenhas,1
_BB_McCullum&AD_Mascarenhas,4
_BB_McCullum&AD_Mascarenhas,1
_G_Gambhir&AD_Mascarenhas,2
_G_Gambhir&Harmeet_Singh,2
_G_Gambhir&Harmeet_Singh,1
_BB_McCullum&Harmeet_Singh,1
_G_Gambhir&Harmeet_Singh,6
_G_Gambhir&Harmeet_Singh,4
_BB_McCullum&P_Kumar,1
_G_Gambhir&P_Kumar,4
_G_Gambhir&P_Kumar,2
_G_Gambhir&P_Kumar,4
_G_Gambhir&P_Kumar,2
_G_Gambhir&P_Kumar,2
_BB_McCullum&PP_Chawla,1
_G_Gambhir&PP_Chawla,4
_G_Gambhir&PP_Chawla,1
_G_Gambhir&AD_Mascarenhas,1
_MS_Bisla&AD_Mascarenhas,1
_G_Gambhir&AD_Mascarenhas,1
_G_Gambhir&PP_Chawla,1
_MS_Bisla&PP_Chawla,1
_G_Gambhir&PP_Chawla,1
_MS_Bisla&PP_Chawla,1
_MS_Bisla&Harmeet_Singh,1
_MS_Bisla&Harmeet_Singh,6
_MS_Bisla&Harmeet_Singh,1
_G_Gambhir&Harmeet_Singh,4
_MS_Bisla&PP_Chawla,2
_JH_Kallis&PP_Chawla,1
_JH_Kallis&BA_Bhatt,1
_G_Gambhir&BA_Bhatt,1
_JH_Kallis&BA_Bhatt,1
_G_Gambhir&BA_Bhatt,1
_JH_Kallis&BA_Bhatt,1
_JH_Kallis&AD_Mascarenhas,1
_G_Gambhir&AD_Mascarenhas,1
_JH_Kallis&AD_Mascarenhas,1
_JH_Kallis&BA_Bhatt,4
_JH_Kallis&BA_Bhatt,1
_G_Gambhir&BA_Bhatt,1
_JH_Kallis&BA_Bhatt,1
_G_Gambhir&BA_Bhatt,1
_G_Gambhir&PP_Chawla,1
_JH_Kallis&PP_Chawla,3
_G_Gambhir&PP_Chawla,1
_JH_Kallis&PP_Chawla,1
_JH_Kallis&BA_Bhatt,1
_G_Gambhir&BA_Bhatt,2
_G_Gambhir&BA_Bhatt,2
_G_Gambhir&BA_Bhatt,4
_G_Gambhir&BA_Bhatt,1
_G_Gambhir&AD_Mascarenhas,4
_G_Gambhir&AD_Mascarenhas,2
_G_Gambhir&AD_Mascarenhas,1
_JH_Kallis&AD_Mascarenhas,2
_JH_Kallis&AD_Mascarenhas,1
_JH_Kallis&BA_Bhatt,4
_JH_Kallis&BA_Bhatt,6
_DJ_Harris&AD_Russell,4
_DJ_Harris&AD_Russell,4
_S_Dhawan&IK_Pathan,4
_S_Dhawan&IK_Pathan,4
_DJ_Harris&M_Morkel,1
_S_Dhawan&M_Morkel,1
_DJ_Harris&M_Morkel,1
_DJ_Harris&VR_Aaron,4
_DJ_Harris&VR_Aaron,1
_DJ_Harris&M_Morkel,4
_S_Dhawan&VR_Aaron,1
_KC_Sangakkara&VR_Aaron,4
_S_Dhawan&IK_Pathan,1
_CL_White&IK_Pathan,4
_CL_White&IK_Pathan,4
_S_Dhawan&S_Nadeem,2
_S_Dhawan&S_Nadeem,1
_CL_White&S_Nadeem,4
_CL_White&S_Nadeem,1
_CL_White&AD_Russell,1
_S_Dhawan&AD_Russell,6
_S_Dhawan&AD_Russell,1
_CL_White&AD_Russell,1
_S_Dhawan&AD_Russell,1
_S_Dhawan&S_Nadeem,1
_CL_White&S_Nadeem,1
_S_Dhawan&S_Nadeem,1
_CL_White&S_Nadeem,1
_CL_White&AD_Russell,1
_S_Dhawan&AD_Russell,4
_S_Dhawan&AD_Russell,1
_S_Dhawan&S_Nadeem,1
_CL_White&S_Nadeem,1
_S_Dhawan&S_Nadeem,6
_S_Dhawan&S_Nadeem,6
_S_Dhawan&S_Nadeem,1
_S_Dhawan&IK_Pathan,1
_CL_White&IK_Pathan,1
_S_Dhawan&IK_Pathan,4
_S_Dhawan&IK_Pathan,6
_S_Dhawan&IK_Pathan,4
_CL_White&VR_Aaron,4
_CL_White&VR_Aaron,1
_S_Dhawan&VR_Aaron,4
_S_Dhawan&VR_Aaron,1
_CL_White&VR_Aaron,1
_CL_White&AD_Russell,4
_CL_White&AD_Russell,4
_CL_White&AD_Russell,1
_S_Dhawan&AD_Russell,4
_S_Dhawan&AD_Russell,1
_CL_White&AD_Russell,1
_CL_White&S_Nadeem,2
_CL_White&S_Nadeem,1
_S_Dhawan&S_Nadeem,1
_CL_White&S_Nadeem,6
_CL_White&S_Nadeem,2
_CL_White&S_Nadeem,1
_CL_White&M_Morkel,1
_S_Dhawan&M_Morkel,4
_S_Dhawan&M_Morkel,1
_CL_White&M_Morkel,1
_S_Dhawan&M_Morkel,4
_S_Dhawan&M_Morkel,6
_CL_White&IK_Pathan,1
_S_Dhawan&IK_Pathan,1
_JP_Duminy&IK_Pathan,1
_CL_White&IK_Pathan,4
_CL_White&IK_Pathan,6
_JP_Duminy&M_Morkel,1
_CL_White&M_Morkel,1
_CL_White&M_Morkel,2
_CL_White&M_Morkel,1
_JP_Duminy&M_Morkel,1
_CL_White&M_Morkel,1
_JP_Duminy&M_Morkel,1
_JP_Duminy&VR_Aaron,1
_JP_Duminy&VR_Aaron,4
_JP_Duminy&VR_Aaron,4
_V_Sehwag&S_Dhawan,4
_DA_Warner&S_Dhawan,4
_DA_Warner&S_Dhawan,4
_DA_Warner&S_Dhawan,4
_NV_Ojha&TP_Sudhindra,1
_DA_Warner&TP_Sudhindra,5
_DA_Warner&TP_Sudhindra,1
_DA_Warner&MS_Gony,4
_DA_Warner&MS_Gony,1
_NV_Ojha&MS_Gony,1
_NV_Ojha&TP_Sudhindra,2
_NV_Ojha&TP_Sudhindra,1
_DA_Warner&TP_Sudhindra,6
_DA_Warner&TP_Sudhindra,4
_NV_Ojha&MS_Gony,1
_DA_Warner&MS_Gony,1
_DA_Warner&A_Ashish_Reddy,6
_DA_Warner&A_Ashish_Reddy,6
_DA_Warner&A_Ashish_Reddy,4
_DA_Warner&A_Ashish_Reddy,4
_NV_Ojha&MS_Gony,4
_NV_Ojha&MS_Gony,1
_DA_Warner&MS_Gony,4
_DA_Warner&MS_Gony,1
_DA_Warner&A_Mishra,1
_NV_Ojha&A_Mishra,5
_NV_Ojha&A_Mishra,1
_DA_Warner&A_Mishra,2
_DA_Warner&A_Mishra,1
_NV_Ojha&A_Mishra,1
_DA_Warner&A_Mishra,2
_NV_Ojha&S_Dhawan,1
_DA_Warner&S_Dhawan,1
_DA_Warner&S_Dhawan,1
_NV_Ojha&S_Dhawan,6
_NV_Ojha&S_Dhawan,6
_DA_Warner&A_Mishra,2
_DA_Warner&A_Mishra,1
_NV_Ojha&A_Mishra,1
_DA_Warner&A_Mishra,2
_DA_Warner&A_Mishra,4
_NV_Ojha&MS_Gony,1
_NV_Ojha&MS_Gony,2
_NV_Ojha&MS_Gony,1
_DA_Warner&MS_Gony,2
_DA_Warner&MS_Gony,6
_NV_Ojha&A_Mishra,2
_NV_Ojha&A_Mishra,1
_DA_Warner&A_Mishra,1
_NV_Ojha&A_Mishra,1
_NV_Ojha&A_Ashish_Reddy,1
_DA_Warner&A_Ashish_Reddy,4
_DA_Warner&A_Ashish_Reddy,1
_NV_Ojha&A_Ashish_Reddy,2
_NV_Ojha&A_Ashish_Reddy,1
_NV_Ojha&A_Mishra,6
_NV_Ojha&A_Mishra,2
_NV_Ojha&A_Mishra,6
_NV_Ojha&A_Mishra,1
_DA_Warner&A_Mishra,1
_DA_Warner&TP_Sudhindra,6
_DA_Warner&TP_Sudhindra,2
_DA_Warner&TP_Sudhindra,4
_DA_Warner&TP_Sudhindra,1
_DA_Warner&Ankit_Sharma,1
_NV_Ojha&Ankit_Sharma,1
_DA_Warner&Ankit_Sharma,6
_DA_Warner&Ankit_Sharma,2
_DA_Warner&Ankit_Sharma,6
_NV_Ojha&TP_Sudhindra,4
_NV_Ojha&TP_Sudhindra,6
_F_du_Plessis&M_Kartik,1
_S_Badrinath&M_Kartik,4
_S_Badrinath&M_Kartik,1
_S_Badrinath&A_Nehra,1
_F_du_Plessis&A_Nehra,1
_F_du_Plessis&M_Kartik,1
_F_du_Plessis&B_Kumar,2
_F_du_Plessis&B_Kumar,2
_F_du_Plessis&B_Kumar,4
_S_Badrinath&MN_Samuels,4
_S_Badrinath&MN_Samuels,4
_S_Badrinath&MN_Samuels,1
_F_du_Plessis&MN_Samuels,1
_S_Badrinath&MN_Samuels,1
_S_Badrinath&B_Kumar,1
_F_du_Plessis&B_Kumar,6
_F_du_Plessis&B_Kumar,4
_F_du_Plessis&B_Kumar,2
_S_Badrinath&B_Kumar,1
_S_Badrinath&R_Sharma,1
_S_Badrinath&AD_Mathews,4
_S_Badrinath&AD_Mathews,1
_F_du_Plessis&AD_Mathews,2
_F_du_Plessis&AD_Mathews,1
_S_Badrinath&AD_Mathews,4
_F_du_Plessis&R_Sharma,1
_S_Badrinath&R_Sharma,1
_F_du_Plessis&R_Sharma,4
_F_du_Plessis&R_Sharma,2
_F_du_Plessis&R_Sharma,1
_F_du_Plessis&A_Nehra,1
_S_Badrinath&A_Nehra,1
_F_du_Plessis&A_Nehra,1
_S_Badrinath&A_Nehra,1
_S_Badrinath&M_Kartik,1
_F_du_Plessis&M_Kartik,1
_S_Badrinath&M_Kartik,1
_F_du_Plessis&M_Kartik,1
_S_Badrinath&M_Kartik,1
_F_du_Plessis&M_Kartik,1
_F_du_Plessis&MN_Samuels,1
_S_Badrinath&MN_Samuels,1
_F_du_Plessis&MN_Samuels,4
_F_du_Plessis&MN_Samuels,2
_F_du_Plessis&MN_Samuels,1
_F_du_Plessis&R_Sharma,1
_S_Badrinath&R_Sharma,1
_F_du_Plessis&R_Sharma,2
_F_du_Plessis&R_Sharma,1
_S_Badrinath&R_Sharma,1
_S_Badrinath&M_Kartik,2
_S_Badrinath&M_Kartik,1
_F_du_Plessis&M_Kartik,6
_F_du_Plessis&M_Kartik,1
_S_Badrinath&M_Kartik,1
_S_Badrinath&B_Kumar,2
_S_Badrinath&B_Kumar,4
_S_Badrinath&B_Kumar,4
_S_Badrinath&B_Kumar,4
_S_Badrinath&B_Kumar,1
_S_Badrinath&MN_Samuels,1
_MS_Dhoni&A_Nehra,2
_MS_Dhoni&A_Nehra,1
_MS_Dhoni&A_Nehra,1
_DJ_Bravo&A_Nehra,1
_MS_Dhoni&A_Nehra,4
_DJ_Bravo&R_Sharma,3
_MS_Dhoni&R_Sharma,1
_DJ_Bravo&R_Sharma,2
_DJ_Bravo&R_Sharma,6
_MS_Dhoni&A_Nehra,1
_DJ_Bravo&A_Nehra,1
_MS_Dhoni&A_Nehra,2
_MS_Dhoni&A_Nehra,1
_MS_Dhoni&A_Nehra,4
_RA_Jadeja&MN_Samuels,6
_RA_Jadeja&MN_Samuels,1
_MS_Dhoni&MN_Samuels,6
_MS_Dhoni&MN_Samuels,4
_MS_Dhoni&MN_Samuels,1
_RV_Uthappa&DE_Bollinger,4
_RV_Uthappa&DE_Bollinger,1
_JD_Ryder&DE_Bollinger,4
_RV_Uthappa&KMDN_Kulasekara,4
_SC_Ganguly&KMDN_Kulasekara,2
_JD_Ryder&R_Ashwin,1
_SC_Ganguly&R_Ashwin,2
_SC_Ganguly&R_Ashwin,4
_JD_Ryder&KMDN_Kulasekara,4
_SC_Ganguly&R_Ashwin,1
_MK_Pandey&R_Ashwin,2
_MK_Pandey&R_Ashwin,6
_SC_Ganguly&DE_Bollinger,4
_SC_Ganguly&DE_Bollinger,1
_MK_Pandey&DE_Bollinger,5
_SC_Ganguly&DE_Bollinger,4
_SC_Ganguly&DE_Bollinger,4
_SC_Ganguly&DJ_Bravo,1
_MN_Samuels&DJ_Bravo,1
_MN_Samuels&SB_Jakati,1
_SC_Ganguly&SB_Jakati,1
_MN_Samuels&SB_Jakati,1
_SC_Ganguly&SB_Jakati,1
_SC_Ganguly&RA_Jadeja,1
_MN_Samuels&RA_Jadeja,1
_MN_Samuels&SB_Jakati,2
_MN_Samuels&SB_Jakati,1
_MN_Samuels&SB_Jakati,1
_MN_Samuels&RA_Jadeja,1
_SPD_Smith&RA_Jadeja,2
_SPD_Smith&RA_Jadeja,1
_MN_Samuels&RA_Jadeja,1
_SPD_Smith&RA_Jadeja,1
_SPD_Smith&RA_Jadeja,1
_SPD_Smith&SB_Jakati,1
_MN_Samuels&SB_Jakati,2
_MN_Samuels&SB_Jakati,4
_MN_Samuels&SB_Jakati,2
_MN_Samuels&SB_Jakati,4
_SPD_Smith&DJ_Bravo,1
_MN_Samuels&DJ_Bravo,6
_MN_Samuels&DJ_Bravo,1
_SPD_Smith&DJ_Bravo,2
_SPD_Smith&DJ_Bravo,1
_SPD_Smith&R_Ashwin,1
_AD_Mathews&R_Ashwin,1
_SPD_Smith&R_Ashwin,1
_AD_Mathews&R_Ashwin,1
_AD_Mathews&RA_Jadeja,2
_AD_Mathews&RA_Jadeja,1
_SPD_Smith&RA_Jadeja,1
_AD_Mathews&RA_Jadeja,1
_SPD_Smith&RA_Jadeja,1
_AD_Mathews&RA_Jadeja,1
_AD_Mathews&R_Ashwin,2
_AD_Mathews&R_Ashwin,1
_SPD_Smith&R_Ashwin,2
_AD_Mathews&R_Ashwin,4
_AD_Mathews&R_Ashwin,5
_AD_Mathews&R_Ashwin,1
_SPD_Smith&R_Ashwin,1
_AD_Mathews&R_Ashwin,1
_AD_Mathews&RA_Jadeja,1
_SPD_Smith&RA_Jadeja,1
_AD_Mathews&RA_Jadeja,2
_AD_Mathews&RA_Jadeja,1
_SPD_Smith&RA_Jadeja,1
_SPD_Smith&DJ_Bravo,2
_SPD_Smith&DJ_Bravo,1
_AD_Mathews&DJ_Bravo,2
_AD_Mathews&DJ_Bravo,1
_SPD_Smith&DJ_Bravo,3
_AD_Mathews&DJ_Bravo,1
_AD_Mathews&DE_Bollinger,1
_AD_Mathews&DE_Bollinger,1
_B_Kumar&DE_Bollinger,1
_AD_Mathews&DE_Bollinger,1
_M_Kartik&DJ_Bravo,1
_B_Kumar&DJ_Bravo,1
_M_Kartik&DJ_Bravo,2
_M_Kartik&DJ_Bravo,1
_B_Kumar&DJ_Bravo,1
_B_Kumar&DJ_Bravo,1
_N_Saini&Z_Khan,2
_N_Saini&Z_Khan,1
_N_Saini&R_Vinay_Kumar,2
_N_Saini&R_Vinay_Kumar,4
_N_Saini&R_Vinay_Kumar,1
_N_Saini&Z_Khan,2
_N_Saini&Z_Khan,2
_SE_Marsh&Z_Khan,1
_SE_Marsh&R_Vinay_Kumar,4
_SE_Marsh&R_Vinay_Kumar,1
_SE_Marsh&Z_Khan,1
_PC_Valthaty&Z_Khan,2
_PC_Valthaty&Z_Khan,4
_DJ_Hussey&HV_Patel,1
_SE_Marsh&HV_Patel,4
_SE_Marsh&HV_Patel,4
_SE_Marsh&HV_Patel,1
_DJ_Hussey&HV_Patel,4
_SE_Marsh&AB_McDonald,1
_DJ_Hussey&AB_McDonald,1
_SE_Marsh&AB_McDonald,1
_DJ_Hussey&AB_McDonald,1
_SE_Marsh&AB_McDonald,6
_DJ_Hussey&DL_Vettori,2
_DJ_Hussey&DL_Vettori,1
_SE_Marsh&DL_Vettori,1
_DJ_Hussey&DL_Vettori,1
_SE_Marsh&DL_Vettori,1
_DA_Miller&AB_McDonald,1
_DJ_Hussey&AB_McDonald,1
_DA_Miller&AB_McDonald,1
_DJ_Hussey&AB_McDonald,1
_DJ_Hussey&AB_McDonald,2
_DJ_Hussey&AB_McDonald,1
_DJ_Hussey&DL_Vettori,4
_DJ_Hussey&DL_Vettori,2
_DA_Miller&AB_McDonald,1
_DJ_Hussey&AB_McDonald,1
_DA_Miller&AB_McDonald,1
_DJ_Hussey&AB_McDonald,1
_DA_Miller&AB_McDonald,1
_DA_Miller&DL_Vettori,1
_DJ_Hussey&DL_Vettori,1
_DA_Miller&DL_Vettori,1
_DA_Miller&DL_Vettori,1
_DJ_Hussey&DL_Vettori,1
_DA_Miller&DL_Vettori,1
_DA_Miller&HV_Patel,1
_DJ_Hussey&HV_Patel,2
_DJ_Hussey&HV_Patel,4
_DJ_Hussey&HV_Patel,1
_DJ_Hussey&AB_McDonald,1
_DA_Miller&AB_McDonald,1
_DJ_Hussey&AB_McDonald,1
_DA_Miller&AB_McDonald,1
_DJ_Hussey&AB_McDonald,1
_DJ_Hussey&HV_Patel,1
_DJ_Hussey&HV_Patel,2
_DJ_Hussey&HV_Patel,1
_Mandeep_Singh&HV_Patel,2
_Mandeep_Singh&HV_Patel,1
_DJ_Hussey&HV_Patel,4
_Mandeep_Singh&DL_Vettori,1
_Azhar_Mahmood&DL_Vettori,1
_Mandeep_Singh&DL_Vettori,2
_Mandeep_Singh&DL_Vettori,1
_Azhar_Mahmood&DL_Vettori,1
_Mandeep_Singh&DL_Vettori,1
_Mandeep_Singh&HV_Patel,1
_Azhar_Mahmood&HV_Patel,1
_Mandeep_Singh&HV_Patel,1
_Azhar_Mahmood&HV_Patel,4
_Azhar_Mahmood&HV_Patel,6
_Mandeep_Singh&R_Vinay_Kumar,2
_Mandeep_Singh&R_Vinay_Kumar,1
_Azhar_Mahmood&R_Vinay_Kumar,4
_Azhar_Mahmood&R_Vinay_Kumar,2
_Azhar_Mahmood&R_Vinay_Kumar,4
_Azhar_Mahmood&R_Vinay_Kumar,1
_Azhar_Mahmood&Z_Khan,1
_Mandeep_Singh&Z_Khan,3
_Azhar_Mahmood&Z_Khan,1
_Mandeep_Singh&Z_Khan,2
_Mandeep_Singh&Z_Khan,2
_Mandeep_Singh&Z_Khan,1
_Azhar_Mahmood&R_Vinay_Kumar,6
_Azhar_Mahmood&R_Vinay_Kumar,1
_PP_Chawla&R_Vinay_Kumar,4
_PP_Chawla&R_Vinay_Kumar,2
_PP_Chawla&R_Vinay_Kumar,1
_MA_Agarwal&P_Kumar,1
_CH_Gayle&P_Kumar,1
_CH_Gayle&P_Kumar,1
_CH_Gayle&P_Awana,1
_V_Kohli&P_Awana,4
_CH_Gayle&P_Kumar,1
_CH_Gayle&P_Kumar,4
_CH_Gayle&P_Kumar,4
_SS_Tiwary&P_Awana,1
_SS_Tiwary&P_Kumar,1
_CH_Gayle&P_Kumar,1
_SS_Tiwary&P_Kumar,1
_CH_Gayle&P_Kumar,3
_SS_Tiwary&P_Kumar,1
_AB_de_Villiers&P_Awana,3
_CH_Gayle&P_Awana,4
_CH_Gayle&P_Awana,4
_AB_de_Villiers&PP_Chawla,1
_CH_Gayle&PP_Chawla,1
_AB_de_Villiers&PP_Chawla,1
_AB_de_Villiers&Harmeet_Singh,1
_CH_Gayle&Harmeet_Singh,2
_CH_Gayle&Harmeet_Singh,1
_AB_de_Villiers&Harmeet_Singh,1
_CH_Gayle&Harmeet_Singh,2
_CH_Gayle&Harmeet_Singh,2
_AB_de_Villiers&PP_Chawla,2
_AB_de_Villiers&PP_Chawla,1
_CH_Gayle&PP_Chawla,1
_AB_de_Villiers&PP_Chawla,1
_CH_Gayle&PP_Chawla,6
_CH_Gayle&PP_Chawla,1
_CH_Gayle&Harmeet_Singh,1
_AB_de_Villiers&Harmeet_Singh,4
_AB_de_Villiers&Harmeet_Singh,4
_AB_de_Villiers&Harmeet_Singh,2
_AB_de_Villiers&Harmeet_Singh,1
_AB_de_Villiers&Azhar_Mahmood,1
_CH_Gayle&Azhar_Mahmood,1
_AB_de_Villiers&Azhar_Mahmood,1
_CH_Gayle&Azhar_Mahmood,1
_CH_Gayle&Harmeet_Singh,2
_CH_Gayle&Harmeet_Singh,4
_CH_Gayle&Harmeet_Singh,1
_AB_de_Villiers&Harmeet_Singh,1
_CH_Gayle&Harmeet_Singh,1
_AB_de_Villiers&Harmeet_Singh,1
_AB_de_Villiers&Azhar_Mahmood,1
_CH_Gayle&Azhar_Mahmood,2
_CH_Gayle&Azhar_Mahmood,1
_AB_de_Villiers&Azhar_Mahmood,4
_AB_de_Villiers&Azhar_Mahmood,4
_CH_Gayle&Harmeet_Singh,1
_CH_Gayle&Harmeet_Singh,6
_CH_Gayle&Harmeet_Singh,1
_AB_de_Villiers&Harmeet_Singh,4
_AB_de_Villiers&Harmeet_Singh,2
_AB_de_Villiers&Harmeet_Singh,1
_AB_de_Villiers&PP_Chawla,1
_CH_Gayle&PP_Chawla,1
_AB_de_Villiers&PP_Chawla,1
_AB_de_Villiers&P_Kumar,1
_AB_de_Villiers&P_Kumar,1
_CH_Gayle&P_Kumar,4
_CH_Gayle&P_Kumar,6
_CH_Gayle&P_Kumar,1
_AB_de_Villiers&P_Kumar,1
_CH_Gayle&P_Kumar,1
_CH_Gayle&P_Kumar,1
_CH_Gayle&Azhar_Mahmood,1
_AB_de_Villiers&Azhar_Mahmood,1
_AB_de_Villiers&Azhar_Mahmood,2
_AB_de_Villiers&Azhar_Mahmood,4
_CH_Gayle&P_Awana,4
_CH_Gayle&P_Awana,1
_CH_Gayle&P_Awana,1
_CH_Gayle&P_Awana,6
_CH_Gayle&P_Awana,4
_AB_McDonald&P_Awana,1
_AB_McDonald&PP_Chawla,1
_DL_Vettori&PP_Chawla,1
_AB_McDonald&PP_Chawla,1
_AB_McDonald&Azhar_Mahmood,1
_DL_Vettori&Azhar_Mahmood,1
_AB_McDonald&Azhar_Mahmood,4
_R_Dravid&KMDN_Kulasekara,1
_AM_Rahane&KMDN_Kulasekara,4
_R_Dravid&DE_Bollinger,1
_R_Dravid&DE_Bollinger,1
_AM_Rahane&DE_Bollinger,1
_R_Dravid&DE_Bollinger,4
_R_Dravid&DE_Bollinger,1
_R_Dravid&KMDN_Kulasekara,4
_R_Dravid&KMDN_Kulasekara,2
_AM_Rahane&DJ_Bravo,4
_AM_Rahane&DJ_Bravo,4
_AM_Rahane&DJ_Bravo,1
_R_Dravid&DJ_Bravo,6
_AM_Rahane&R_Ashwin,1
_R_Dravid&R_Ashwin,1
_R_Dravid&DE_Bollinger,4
_R_Dravid&DE_Bollinger,1
_R_Dravid&R_Ashwin,1
_OA_Shah&R_Ashwin,1
_OA_Shah&SB_Jakati,6
_OA_Shah&SB_Jakati,1
_AL_Menaria&R_Ashwin,4
_AL_Menaria&R_Ashwin,2
_OA_Shah&RA_Jadeja,1
_AL_Menaria&RA_Jadeja,2
_AL_Menaria&RA_Jadeja,1
_OA_Shah&RA_Jadeja,2
_AL_Menaria&R_Ashwin,1
_OA_Shah&R_Ashwin,4
_OA_Shah&R_Ashwin,2
_OA_Shah&R_Ashwin,1
_AL_Menaria&R_Ashwin,1
_AL_Menaria&SB_Jakati,2
_AL_Menaria&SB_Jakati,1
_OA_Shah&SB_Jakati,1
_AL_Menaria&SB_Jakati,1
_AL_Menaria&RA_Jadeja,1
_OA_Shah&RA_Jadeja,1
_AL_Menaria&RA_Jadeja,1
_OA_Shah&RA_Jadeja,1
_AL_Menaria&RA_Jadeja,1
_AL_Menaria&DJ_Bravo,1
_OA_Shah&DJ_Bravo,2
_OA_Shah&DJ_Bravo,1
_OA_Shah&RA_Jadeja,5
_OA_Shah&RA_Jadeja,6
_OA_Shah&RA_Jadeja,1
_AL_Menaria&RA_Jadeja,1
_OA_Shah&RA_Jadeja,4
_OA_Shah&RA_Jadeja,5
_AL_Menaria&DE_Bollinger,1
_OA_Shah&DE_Bollinger,4
_OA_Shah&DE_Bollinger,4
_AL_Menaria&DJ_Bravo,4
_AL_Menaria&DJ_Bravo,6
_AL_Menaria&DJ_Bravo,2
_AL_Menaria&DJ_Bravo,1
_AL_Menaria&KMDN_Kulasekara,1
_OA_Shah&KMDN_Kulasekara,1
_AL_Menaria&KMDN_Kulasekara,1
_OA_Shah&KMDN_Kulasekara,1
_OA_Shah&DE_Bollinger,6
_OA_Shah&DE_Bollinger,1
_AL_Menaria&DE_Bollinger,1
_OA_Shah&DE_Bollinger,1
_OA_Shah&KMDN_Kulasekara,1
_BJ_Hodge&KMDN_Kulasekara,2
_BJ_Hodge&KMDN_Kulasekara,1
_S_Badrinath&AL_Menaria,1
_F_du_Plessis&AL_Menaria,1
_F_du_Plessis&STR_Binny,4
_F_du_Plessis&STR_Binny,4
_F_du_Plessis&STR_Binny,4
_S_Badrinath&A_Singh,2
_S_Badrinath&A_Singh,4
_S_Badrinath&A_Singh,1
_F_du_Plessis&A_Singh,1
_S_Badrinath&A_Singh,1
_S_Badrinath&KK_Cooper,1
_F_du_Plessis&KK_Cooper,2
_F_du_Plessis&KK_Cooper,1
_S_Badrinath&KK_Cooper,2
_F_du_Plessis&A_Singh,1
_S_Badrinath&A_Singh,1
_F_du_Plessis&A_Singh,4
_F_du_Plessis&A_Singh,4
_F_du_Plessis&A_Singh,1
_F_du_Plessis&GB_Hogg,4
_F_du_Plessis&GB_Hogg,1
_F_du_Plessis&AL_Menaria,6
_F_du_Plessis&AL_Menaria,1
_S_Badrinath&AL_Menaria,1
_S_Badrinath&GB_Hogg,1
_F_du_Plessis&GB_Hogg,1
